table_schema,table_name,column_name,data_type
sttash_website_live,st_customer_address,occupied_since,character varying
sttash_website_live,st_customer_address,office_area,character varying
sttash_website_live,st_customer_address,occupied_since_month,character varying
sttash_website_live,st_customer_address,create_date,timestamp without time zone
sttash_website_live,st_customer_address,update_date,timestamp without time zone
sttash_website_live,st_customer_address,status,smallint
sttash_website_live,st_customer_address,is_address_verify,integer
sttash_website_live,st_customer_address,add_user_id,integer
sttash_website_live,st_customer_address,update_user_id,integer
sttash_website_live,st_customer_address,is_address_verify_lattlng,smallint
sttash_website_live,st_customer_address,longitude,character varying
sttash_website_live,st_customer_address,latitude,character varying
sttash_website_live,st_customer_address,pickup_instructions,character varying
sttash_website_live,st_customer_detail,id,integer
sttash_website_live,st_customer_detail,first_name,character varying
sttash_website_live,st_customer_detail,middle_name,character varying
sttash_website_live,st_customer_detail,last_name,character varying
sttash_website_live,st_customer_detail,company_name,character varying
sttash_website_live,st_customer_detail,salary,character varying
sttash_website_live,st_customer_detail,salary_date,integer
sttash_website_live,st_customer_detail,mode_of_salary,integer
sttash_website_live,st_customer_detail,dob,date
sttash_website_live,st_customer_detail,age,character varying
sttash_website_live,st_customer_detail,gender,character varying
sttash_website_live,st_customer_detail,marital_status,character varying
sttash_website_live,st_customer_detail,father_name,character varying
sttash_website_live,st_customer_detail,pin_code,character varying
sttash_website_live,st_customer_detail,occupation,character varying
sttash_website_live,st_customer_detail,aadhar_name,character varying
sttash_website_live,st_customer_detail,profile_pic,character varying
sttash_website_live,st_customer_detail,profile_pic_status,smallint
sttash_website_live,st_customer_detail,create_date,timestamp without time zone
sttash_website_live,st_customer_detail,update_date,timestamp without time zone
sttash_website_live,st_customer_detail,is_otp_done,smallint
sttash_website_live,st_customer_detail,is_email_verify_done,smallint
sttash_website_live,st_customer_detail,is_perfios_on,integer
sttash_website_live,st_customer_detail,upload_bank_statement,smallint
sttash_website_live,st_customer_detail,can_reapply,integer
sttash_website_live,st_customer_detail,last_login,timestamp without time zone
sttash_website_live,st_customer_detail,reject_date,date
sttash_website_live,st_customer_detail,outgoing_emi,integer
sttash_website_live,st_customer_detail,status,smallint
sttash_website_live,st_customer_detail,otp,character varying
sttash_website_live,st_customer_detail,otp_time,timestamp without time zone
sttash_website_live,st_customer_detail,referral_code,character varying
sttash_website_live,st_customer_detail,used_referral_code,character varying
sttash_website_live,st_customer_detail,add_user_id,integer
sttash_website_live,st_customer_detail,source,character varying
sttash_website_live,st_customer_detail,manually_registered,smallint
sttash_website_live,st_customer_detail,loan_form_step,smallint
sttash_website_live,st_customer_detail,update_user_id,integer
sttash_website_live,st_customer_detail,is_campaign,smallint
sttash_website_live,st_customer_detail,is_truecaller_verified,smallint
sttash_website_live,st_customer_detail,language,character varying
sttash_website_live,st_customer_detail,repeat_perfios_on,smallint
sttash_website_live,st_customer_detail,target_for_card,smallint
sttash_website_live,st_customer_detail,move_to_s3,smallint
sttash_website_live,st_customer_detail,gst_number,character varying
sttash_website_live,st_customer_detail,organization_id,integer
sttash_website_live,st_customer_detail,firebase_reg_id,character varying
sttash_website_live,st_customer_detail,mothers_maiden_name,character varying
sttash_website_live,st_customer_detail,customer_rent,real
sttash_website_live,st_customer_detail,signature_status,smallint
sttash_website_live,st_customer_detail,whatsapp_status,character varying
sttash_website_live,st_customer_detail,whatsapp_resource_name,character varying
sttash_website_live,st_customer_detail,linkedin_status,smallint
sttash_website_live,st_customer_detail,unlinked,smallint
sttash_website_live,st_customer_detail,razor_id,smallint
sttash_website_live,st_customer_detail,number_in_cibil,smallint
sttash_website_live,st_customer_detail,ovd_id,integer
sttash_website_live,st_customer_detail,bill_date,integer
sttash_website_live,st_customer_detail,biometric_device,character varying
sttash_website_live,st_customer_detail,biometric,smallint
sttash_website_live,st_customer_detail,merchant_verify,smallint
sttash_website_live,st_customer_detail,metadata,character varying
sttash_website_live,st_customer_detail,crn,integer
sttash_website_live,st_customer_detail,selfie_metadata,character varying
sttash_website_live,st_customer_detail,is_pan_rejected,smallint
sttash_website_live,st_customer_detail,aadhar_number,character varying
sttash_website_live,st_customer_detail,pan_number,character varying
sttash_website_live,st_customer_detail,appsflyer_id,character varying
sttash_website_live,st_customer_detail,phone,character varying
sttash_website_live,st_customer_flags,id,bigint
sttash_website_live,st_customer_flags,customer_id,bigint
sttash_website_live,st_customer_flags,foreclose,smallint
sttash_website_live,st_customer_flags,foreclose_enable_date,timestamp without time zone
sttash_website_live,st_customer_flags,auto_disable_foreclose,smallint
sttash_website_live,st_customer_flags,doc_return,smallint
sttash_website_live,st_customer_flags,free_loc_eligible,smallint
sttash_website_live,st_customer_flags,free_loc_eligible_bank,smallint
sttash_website_live,st_customer_flags,interest_free_period,smallint
sttash_website_live,st_customer_flags,lang,character varying
sttash_website_live,st_customer_flags,is_user_rating,smallint
sttash_website_live,st_customer_flags,is_qr_verify,smallint
sttash_website_live,st_customer_flags,customer_hash,character varying
sttash_website_live,st_customer_flags,whatsapp_apply,smallint
sttash_website_live,st_customer_flags,whatsapp_apply_date,timestamp without time zone
sttash_website_live,st_customer_flags,snooze_my_emi,smallint
sttash_website_live,st_customer_flags,contactfound,smallint
sttash_website_live,st_customer_flags,firebase_reg_id,character varying
sttash_website_live,st_customer_flags,firebase_reg_id_date,timestamp without time zone
sttash_website_live,st_customer_flags,colender_changed,smallint
sttash_website_live,st_customer_flags,refer_status,smallint
sttash_website_live,st_customer_flags,cashback_eligible,smallint
sttash_website_live,st_customer_flags,is_grad_eligible,smallint
sttash_website_live,st_customer_flags,grad_eligible_date,timestamp without time zone
sttash_website_live,st_customer_flags,elev8_bankstatement,smallint
sttash_website_live,st_customer_flags,imps_enable,smallint
sttash_website_live,st_customer_flags,ad_uid,character varying
sttash_website_live,st_customer_flags,okyc_partner,integer
sttash_website_live,st_customer_flags,cb_eligible,smallint
sttash_website_live,st_customer_flags,cashback_eligible_ext,smallint
sttash_website_live,st_customer_flags,free_loc_eligible_bank_flag,smallint
sttash_website_live,st_customer_flags,ticket_priority,integer
sttash_website_live,st_customer_flags,libr8_inactive,smallint
sttash_website_live,st_customer_flags,is_elev8_loc,smallint
sttash_website_live,st_customer_flags,p2p_enable,smallint
sttash_website_live,st_customer_flags,click_to_call,smallint
sttash_website_live,st_customer_flags,ym_chat,smallint
sttash_website_live,st_customer_flags,ref_status,smallint
sttash_website_live,st_customer_flags,is_self_funding,smallint
sttash_website_live,st_customer_flags,upi_mandate_eligible,smallint
sttash_website_live,st_customer_flags,amazon_loc_eligible,smallint
sttash_website_live,st_customer_flags,is_elev8,smallint
sttash_website_live,st_customer_flags,manual_assign_elev8,smallint
sttash_website_live,st_customer_flags,cli_eligible,smallint
sttash_website_live,st_customer_flags,repeat_journey,smallint
sttash_website_live,st_customer_flags,cli_verify_otp_eligible,smallint
sttash_website_live,st_customer_flags,dob_update,smallint
sttash_website_live,st_customer_flags,implicit_cli,smallint
sttash_website_live,st_customer_flags,is_offer_discount_clicked,smallint
sttash_website_live,st_customer_flags,is_elev8_libr8,smallint
sttash_website_live,st_customer_flags,loc_disable,smallint
sttash_website_live,st_customer_flags,delete_account,smallint
sttash_website_live,st_customer_flags,unlock_disbursal,smallint
sttash_website_live,st_designation,id,integer
sttash_website_live,st_designation,designation,character varying
sttash_website_live,st_designation,status,smallint
sttash_website_live,st_designation,is_army,smallint
sttash_website_live,st_designation,is_officer,smallint
sttash_website_live,st_elevate_loan_disbursal_mode,id,integer
sttash_website_live,st_elevate_loan_disbursal_mode,customer_id,integer
sttash_website_live,st_elevate_loan_disbursal_mode,loan_id,integer
sttash_website_live,st_elevate_loan_disbursal_mode,disbursal_mode,integer
sttash_website_live,st_elevate_loan_disbursal_mode,addedon,timestamp without time zone
sttash_website_live,st_elevate_loan_disbursal_mode,above_eligibility,character varying
sttash_website_live,st_email_sms_exception_sources,id,integer
sttash_website_live,st_email_sms_exception_sources,source,character varying
sttash_website_live,st_email_sms_exception_sources,status,smallint
sttash_website_live,st_email_sms_exception_sources,ignore_emi_check,integer
sttash_website_live,st_email_sms_exception_sources,ignore_collection_check,integer
sttash_website_live,st_email_sms_exception_sources,ignore_penalty_check,integer
sttash_website_live,st_email_sms_exception_sources,send_otp,smallint
sttash_website_live,st_email_sms_exception_sources,nach_present,smallint
sttash_website_live,st_emi_status,id,integer
sttash_website_live,st_emi_status,emi_status,character varying
sttash_website_live,st_emi_status,status,smallint
sttash_website_live,st_fip_detail,id,integer
sttash_website_live,st_fip_detail,customer_id,integer
sttash_website_live,st_fip_detail,loan_id,integer
sttash_website_live,st_fip_detail,requested_amount,integer
sttash_website_live,st_fip_detail,approved_amount,integer
sttash_website_live,st_fip_detail,processing_transaction_fee,integer
sttash_website_live,st_fip_detail,processing_fees_rate,real
sttash_website_live,st_fip_detail,pf_tf_gst,integer
sttash_website_live,st_fip_detail,transaction_fee,integer
sttash_website_live,st_fip_detail,transaction_fees_rate,real
sttash_website_live,st_fip_detail,tf_gst,integer
sttash_website_live,st_fip_detail,upfront_interest,integer
sttash_website_live,st_fip_detail,pcr_fee,integer
sttash_website_live,st_fip_detail,credit_shield_fees,integer
sttash_website_live,st_fip_detail,create_date,timestamp without time zone
sttash_website_live,st_fip_detail,update_date,timestamp without time zone
sttash_website_live,st_lead_status,id,integer
sttash_website_live,st_lead_status,status_type,character varying
sttash_website_live,st_lead_status,count_pending,smallint
sttash_website_live,st_lead_status,status,smallint
sttash_website_live,st_lead_status,ext_status,smallint
sttash_website_live,st_lead_status,alias,character varying
sttash_website_live,st_lead_status,ls_state,character varying
sttash_website_live,st_lead_status_reason,id,integer
sttash_website_live,st_lead_status_reason,lead_status_id,integer
sttash_website_live,st_lead_status_reason,status_type,character varying
sttash_website_live,st_lead_status_reason,status,smallint
sttash_website_live,st_libr8_customers,id,bigint
sttash_website_live,st_libr8_customers,customer_id,bigint
sttash_website_live,st_libr8_customers,status,smallint
sttash_website_live,st_loan,id,integer
sttash_website_live,st_loan,random_loan_id,character varying
sttash_website_live,st_loan,customer_id,integer
sttash_website_live,st_loan,loan_status,integer
sttash_website_live,st_loan,lead_status,integer
sttash_website_live,st_loan,loan_creation_date,timestamp without time zone
sttash_website_live,st_loan,loan_approval_date,timestamp without time zone
sttash_website_live,st_loan,loan_disbursal_date,timestamp without time zone
sttash_website_live,st_loan,loan_closure_date,timestamp without time zone
sttash_website_live,st_loan,loan_amount,integer
sttash_website_live,st_loan,approved_amount,integer
sttash_website_live,st_loan,approved_tenure,character varying
sttash_website_live,st_loan,approved_rate,real
sttash_website_live,st_loan,approved_disbursal_date,date
sttash_website_live,st_loan,approval_comment,character varying
sttash_website_live,st_loan,approved_emi_start_date,date
sttash_website_live,st_loan,rate_per_day,real
sttash_website_live,st_loan,final_disbursed_amount,real
sttash_website_live,st_loan,disbursal_amount,real
sttash_website_live,st_loan,disbursal_mode,integer
sttash_website_live,st_loan,disbursal_loan_tenure,real
sttash_website_live,st_loan,disbursal_loan_rate,real
sttash_website_live,st_loan,processing_fees_rate,real
sttash_website_live,st_loan,other_fees,double precision
sttash_website_live,st_loan,other_calculate_gst,smallint
sttash_website_live,st_loan,spdc_amount,real
sttash_website_live,st_loan,loan_tenure,integer
sttash_website_live,st_loan,loan_rate,real
sttash_website_live,st_loan,loan_reason_id,integer
sttash_website_live,st_loan,lead_assign_id,integer
sttash_website_live,st_loan,state_capture,character varying
sttash_website_live,st_loan,rejected_by,integer
sttash_website_live,st_loan,approved_by,integer
sttash_website_live,st_loan,disbursed_by,integer
sttash_website_live,st_loan,closed_by,integer
sttash_website_live,st_loan,utm_source,character varying
sttash_website_live,st_loan,original_utm_source,character varying
sttash_website_live,st_loan,utm_medium,character varying
sttash_website_live,st_loan,utm_term,character varying
sttash_website_live,st_loan,utm_content,character varying
sttash_website_live,st_loan,utm_campaign,character varying
sttash_website_live,st_loan,device,character varying
sttash_website_live,st_loan,browser,character varying
sttash_website_live,st_loan,utm_url,character varying
sttash_website_live,st_loan,origin,character varying
sttash_website_live,st_loan,ip_address,character varying
sttash_website_live,st_loan,create_date,timestamp without time zone
sttash_website_live,st_loan,update_date,timestamp without time zone
sttash_website_live,st_loan,status,smallint
sttash_website_live,st_loan,add_user_id,integer
sttash_website_live,st_loan,update_user_id,integer
sttash_website_live,st_loan,auto_processing,smallint
sttash_website_live,st_loan,loan_type,integer
sttash_website_live,st_loan,loan_processing_mode,integer
sttash_website_live,st_loan,first_approval_date,timestamp without time zone
sttash_website_live,st_loan,organization_id,integer
sttash_website_live,st_loan,product_code,character varying
sttash_website_live,st_loan,loc_mandatory_loan,smallint
sttash_website_live,st_loan,dmi_eligible,smallint
sttash_website_live,st_loan,looking_for,character varying
sttash_website_live,st_loan,incred_eligible,smallint
sttash_website_live,st_loan,random_allotment,smallint
sttash_website_live,st_loan,el_form,smallint
sttash_website_live,st_loan,colender,integer
sttash_website_live,st_loan,fullerton_eligible,smallint
sttash_website_live,st_loan,agent_code,character varying
sttash_website_live,st_loan,extra_params,character varying
sttash_website_live,st_loan,loc_request,smallint
sttash_website_live,st_loan,advance_emi_total,double precision
sttash_website_live,st_loan,advance_emi_tenure,integer
sttash_website_live,st_loan,colender_agreement,smallint
sttash_website_live,st_loan,utm_source_changed,smallint
sttash_website_live,st_loan_insurance,id,integer
sttash_website_live,st_loan_insurance,loan_id,integer
sttash_website_live,st_loan_insurance,customer_id,integer
sttash_website_live,st_loan_insurance,company_id,integer
sttash_website_live,st_loan_insurance,product_id,integer
sttash_website_live,st_loan_insurance,plan_id,integer
sttash_website_live,st_loan_insurance,insurance_amount,real
sttash_website_live,st_loan_insurance,insurance_gst,real
sttash_website_live,st_loan_insurance,create_date,timestamp without time zone
sttash_website_live,st_loan_insurance,update_date,timestamp without time zone
sttash_website_live,st_loan_reason,id,integer
sttash_website_live,st_loan_reason,loan_reason,character varying
sttash_website_live,st_loan_reason,is_custom,integer
sttash_website_live,st_loan_reason,status,smallint
sttash_website_live,st_loan_status,id,integer
sttash_website_live,st_loan_status,status_type,character varying
sttash_website_live,st_loan_status,role,character varying
sttash_website_live,st_loan_status,loan_message,character varying
sttash_website_live,st_loan_status,status,smallint
sttash_website_live,st_loan_status,ls_state,character varying
sttash_website_live,st_lotuspay,id,integer
sttash_website_live,st_lotuspay,customer_id,bigint
sttash_website_live,st_lotuspay,txnid,character varying
sttash_website_live,st_lotuspay,bankcode,character varying
sttash_website_live,st_lotuspay,accountno,character varying
sttash_website_live,st_lotuspay,request_json,character varying
sttash_website_live,st_lotuspay,source_id,character varying
sttash_website_live,st_lotuspay,created,bigint
sttash_website_live,st_lotuspay,client_secret,character varying
sttash_website_live,st_lotuspay,origin,character varying
sttash_website_live,st_lotuspay,response_url,character varying
sttash_website_live,st_lotuspay,type,character varying
sttash_website_live,st_lotuspay,status,character varying
sttash_website_live,st_lotuspay,amount_collection,character varying
sttash_website_live,st_lotuspay,amount_maximum,real
sttash_website_live,st_lotuspay,category_code,character varying
sttash_website_live,st_lotuspay,category_description,character varying
sttash_website_live,st_lotuspay,creditor_agent_code,character varying
sttash_website_live,st_lotuspay,creditor_agent_mmbid,character varying
sttash_website_live,st_lotuspay,creditor_agent_name,character varying
sttash_website_live,st_lotuspay,creditor_name,character varying
sttash_website_live,st_lotuspay,creditor_utility_code,character varying
sttash_website_live,st_lotuspay,date_final_collection,date
sttash_website_live,st_lotuspay,date_first_collection,date
sttash_website_live,st_lotuspay,debtor_account_name,character varying
sttash_website_live,st_lotuspay,debtor_account_number,character varying
sttash_website_live,st_lotuspay,debtor_account_type,character varying
sttash_website_live,st_lotuspay,debtor_agent_code,character varying
sttash_website_live,st_lotuspay,debtor_agent_name,character varying
sttash_website_live,st_lotuspay,debtor_agent_mmbid,character varying
sttash_website_live,st_lotuspay,debtor_email,character varying
sttash_website_live,st_lotuspay,debtor_mobile,character varying
sttash_website_live,st_lotuspay,debtor_pan,character varying
sttash_website_live,st_lotuspay,debtor_phone,character varying
sttash_website_live,st_lotuspay,frequency,character varying
sttash_website_live,st_lotuspay,instrument,character varying
sttash_website_live,st_lotuspay,occurrence_sequence_type,character varying
sttash_website_live,st_lotuspay,reference1,character varying
sttash_website_live,st_lotuspay,reference2,character varying
sttash_website_live,st_lotuspay,variant,character varying
sttash_website_live,st_lotuspay,create_date,timestamp without time zone
sttash_website_live,st_lotuspay,update_date,timestamp without time zone
sttash_website_live,st_lotuspay,reason_code,character varying
sttash_website_live,st_lotuspay,reason_description,character varying
sttash_website_live,st_lotuspay,umrn,character varying
sttash_website_live,st_lotuspay,class,character varying
sttash_website_live,st_lotuspay,date_acknowledged,date
sttash_website_live,st_lotuspay,date_responded,date
sttash_website_live,st_lotuspay,date_cancelled,date
sttash_website_live,st_lotuspay,status_cancel,character varying
sttash_website_live,st_lotuspay,bank_account,character varying
sttash_website_live,st_lotuspay,customer,character varying
sttash_website_live,st_lotuspay,mandate_request_id,character varying
sttash_website_live,st_lotuspay,mandate_id,character varying
sttash_website_live,st_lotuspay,is_skipped,smallint
sttash_website_live,st_lotuspay,is_attempted,smallint
sttash_website_live,st_lotuspay,rejected_by,character varying
sttash_website_live,st_lotuspay,rejected_reason,character varying
sttash_website_live,st_lotuspay,process_by,smallint
sttash_website_live,st_nach,id,bigint
sttash_website_live,st_nach,customer_id,bigint
sttash_website_live,st_nach,loan_id,bigint
sttash_website_live,st_nach,mandate_id,character varying
sttash_website_live,st_nach,emi_id,integer
sttash_website_live,st_nach,nbfc,character varying
sttash_website_live,st_nach,utility_code,character varying
sttash_website_live,st_nach,bank,character varying
sttash_website_live,st_nach,max_amount,double precision
sttash_website_live,st_nach,fixed_amount,character varying
sttash_website_live,st_nach,freq,character varying
sttash_website_live,st_nach,start_date,date
sttash_website_live,st_nach,end_date,date
sttash_website_live,st_nach,until_cancel,character varying
sttash_website_live,st_nach,registration_date,date
sttash_website_live,st_nach,account_number,character varying
sttash_website_live,st_nach,ifsc_code,character varying
sttash_website_live,st_nach,account_holder_name,character varying
sttash_website_live,st_nach,urm_no,character varying
sttash_website_live,st_nach,status,smallint
sttash_website_live,st_nach,instrument_type,character varying
sttash_website_live,st_nach,registration_status,character varying
sttash_website_live,st_nach,is_default,character varying
sttash_website_live,st_nach,create_date,timestamp without time zone
sttash_website_live,st_nach,settlement_date_from,date
sttash_website_live,st_nach,settlement_date_to,date
sttash_website_live,st_nach,presentation_status,character varying
sttash_website_live,st_nach,present_date,date
sttash_website_live,st_nach,update_date,timestamp without time zone
sttash_website_live,st_nach,rejection_reason,character varying
sttash_website_live,st_nach,rejection_code,character varying
sttash_website_live,st_nach,initial_rejection_reason,character varying
sttash_website_live,st_nach,sent_for_reg_date,timestamp without time zone
sttash_website_live,st_nach,cancled_date,timestamp without time zone
sttash_website_live,st_nach,rejected_date,timestamp without time zone
sttash_website_live,st_nach,mandate_date,timestamp without time zone
sttash_website_live,st_nach,umrn_received_date,timestamp without time zone
sttash_website_live,st_nach,token_id,character varying
sttash_website_live,st_nach,mandate_type_id,bigint
sttash_website_live,st_nach,final_check,integer
sttash_website_live,st_nach,debit_type,character varying
sttash_website_live,st_nach,account_type,character varying
sttash_website_live,st_nach,micr,character varying
sttash_website_live,st_nach,sponsor_bank_code,character varying
sttash_website_live,st_nach,extra_info,character varying
sttash_website_live,st_nach,authorize,character varying
sttash_website_live,st_nach,category_code,character varying
sttash_website_live,st_nach,city,character varying
sttash_website_live,st_nach,add_user_id,integer
sttash_website_live,st_nach,update_user_id,integer
sttash_website_live,st_razorpay_enach_order,id,integer
sttash_website_live,st_razorpay_enach_order,customer_id,bigint
sttash_website_live,st_razorpay_enach_order,loan_id,bigint
sttash_website_live,st_razorpay_enach_order,token_id,character varying
sttash_website_live,st_razorpay_enach_order,payment_id,character varying
sttash_website_live,st_razorpay_enach_order,signature,character varying
sttash_website_live,st_razorpay_enach_order,order_id,character varying
sttash_website_live,st_razorpay_enach_order,receipt,character varying
sttash_website_live,st_razorpay_enach_order,created_at,bigint
sttash_website_live,st_razorpay_enach_order,request_json,character varying
sttash_website_live,st_razorpay_enach_order,response_json,character varying
sttash_website_live,st_razorpay_enach_order,token_response_json,character varying
sttash_website_live,st_razorpay_enach_order,mail_status,smallint
sttash_website_live,st_razorpay_enach_order,authentication_status,smallint
sttash_website_live,st_razorpay_enach_order,payment_status,character varying
sttash_website_live,st_razorpay_enach_order,create_date,timestamp without time zone
sttash_website_live,st_razorpay_enach_order,update_date,timestamp without time zone
sttash_website_live,st_razorpay_enach_order,is_skipped,smallint
sttash_website_live,st_razorpay_enach_order,is_attempted,smallint
sttash_website_live,st_razorpay_enach_order,is_api,smallint
sttash_website_live,st_razorpay_enach_order,start_date,date
sttash_website_live,st_razorpay_enach_order,end_date,date
sttash_website_live,st_razorpay_payment,id,bigint
sttash_website_live,st_razorpay_payment,payment_id,character varying
sttash_website_live,st_razorpay_payment,customer_id,numeric
sttash_website_live,st_razorpay_payment,amount,double precision
sttash_website_live,st_razorpay_payment,status,character varying
sttash_website_live,st_razorpay_payment,order_id,character varying
sttash_website_live,st_razorpay_payment,invoice_id,character varying
sttash_website_live,st_razorpay_payment,international,character varying
sttash_website_live,st_razorpay_payment,method,character varying
sttash_website_live,st_razorpay_payment,amount_refunded,double precision
sttash_website_live,st_razorpay_payment,refund_status,character varying
sttash_website_live,st_razorpay_payment,captured,integer
sttash_website_live,st_razorpay_payment,card_id,character varying
sttash_website_live,st_razorpay_payment,bank,character varying
sttash_website_live,st_razorpay_payment,wallet,character varying
sttash_website_live,st_razorpay_payment,vpa,character varying
sttash_website_live,st_razorpay_payment,contact,character varying
sttash_website_live,st_razorpay_payment,fee,double precision
sttash_website_live,st_razorpay_payment,tax,character varying
sttash_website_live,st_razorpay_payment,error_code,character varying
sttash_website_live,st_razorpay_payment,error_description,character varying
sttash_website_live,st_razorpay_payment,created_at,timestamp without time zone
sttash_website_live,st_razorpay_payment,updated,timestamp without time zone
sttash_website_live,st_razorpay_payment,lmsmark,smallint
sttash_website_live,st_razorpay_payment,flag,smallint
sttash_website_live,st_razorpay_payment,notes,character varying
sttash_website_live,st_razorpay_token,id,integer
sttash_website_live,st_razorpay_token,token_id,character varying
sttash_website_live,st_razorpay_token,token,character varying
sttash_website_live,st_razorpay_token,bank,character varying
sttash_website_live,st_razorpay_token,status,character varying
sttash_website_live,st_razorpay_token,fail_reason,character varying
sttash_website_live,st_razorpay_token,auth_type,character varying
sttash_website_live,st_razorpay_token,create_date,timestamp without time zone
sttash_website_live,st_razorpay_token,update_date,timestamp without time zone
sttash_website_live,st_razorpay_token,used_at,timestamp without time zone
sttash_website_live,st_razorpay_token,expired_at,timestamp without time zone
sttash_website_live,st_razorpay_token,max_amount,character varying
sttash_website_live,st_razorpay_token,flag,smallint
sttash_website_live,st_razorpay_trasfer,id,integer
sttash_website_live,st_razorpay_trasfer,transfer_id,character varying
sttash_website_live,st_razorpay_trasfer,customer_id,bigint
sttash_website_live,st_razorpay_trasfer,payment_id,character varying
sttash_website_live,st_razorpay_trasfer,source,character varying
sttash_website_live,st_razorpay_trasfer,recipient,character varying
sttash_website_live,st_razorpay_trasfer,amount,double precision
sttash_website_live,st_razorpay_trasfer,amount_reversed,numeric
sttash_website_live,st_razorpay_trasfer,fees,double precision
sttash_website_live,st_razorpay_trasfer,tax,double precision
sttash_website_live,st_razorpay_trasfer,on_hold,character varying
sttash_website_live,st_razorpay_trasfer,on_hold_until,character varying
sttash_website_live,st_razorpay_trasfer,recipient_settlement_id,character varying
sttash_website_live,st_razorpay_trasfer,created_at,timestamp without time zone
sttash_website_live,st_razorpay_trasfer,overall_payment_id,bigint
sttash_website_live,st_razorpay_trasfer,order_id,character varying
sttash_website_live,st_razorpay_validate_bankacc,id,integer
sttash_website_live,st_razorpay_validate_bankacc,customer_id,bigint
sttash_website_live,st_razorpay_validate_bankacc,loan_id,bigint
sttash_website_live,st_razorpay_validate_bankacc,bank_id,bigint
sttash_website_live,st_razorpay_validate_bankacc,validation_id,character varying
sttash_website_live,st_razorpay_validate_bankacc,transaction_amount,real
sttash_website_live,st_razorpay_validate_bankacc,customer_received_amt,real
sttash_website_live,st_razorpay_validate_bankacc,request_json,character varying
sttash_website_live,st_razorpay_validate_bankacc,response_json,character varying
sttash_website_live,st_razorpay_validate_bankacc,webhook_response,character varying
sttash_website_live,st_razorpay_validate_bankacc,account_status,character varying
sttash_website_live,st_razorpay_validate_bankacc,registered_name,character varying
sttash_website_live,st_razorpay_validate_bankacc,matched_name_percentage,real
sttash_website_live,st_razorpay_validate_bankacc,create_date,timestamp without time zone
sttash_website_live,st_razorpay_validate_bankacc,update_date,timestamp without time zone
sttash_website_live,st_razorpay_validate_bankacc,service_type,bigint
sttash_website_live,st_razorpay_validate_bankacc,resp_status,bigint
sttash_website_live,st_razorpay_validate_bankacc,rpd_status,integer
sttash_website_live,st_razorpay_validate_bankacc,cron_entry,integer
sttash_website_live,st_state,id,integer
sttash_website_live,st_state,state_name,character varying
sttash_website_live,st_state,state_code,character varying
sttash_website_live,st_state,minpinprefix,integer
sttash_website_live,st_state,maxpinprefix,integer
sttash_website_live,st_state,status,smallint
sttash_website_live,st_state,is_operational,smallint
sttash_website_live,st_state,cibil_state_code,character varying
sttash_website_live,st_state,incred_state_code,integer
sttash_website_live,st_state,equifax_state_code,character varying
sttash_website_live,st_state,isg_state_code,character varying
sttash_website_live,st_state,nr_state_code,character varying
sttash_website_live,st_state,credavenue_state_code,character varying
sttash_website_live,st_state,crif_state_code,character varying
sttash_website_live,st_state,arka_is_operational,smallint
sttash_website_live,st_test_leads,id,integer
sttash_website_live,st_test_leads,customer_id,bigint
sttash_website_live,st_test_leads,active,integer
sttash_website_live,st_test_leads,create_date,timestamp without time zone
sttash_website_live,ts_credit_shield_fee,id,integer
sttash_website_live,ts_credit_shield_fee,loan_id,integer
sttash_website_live,ts_credit_shield_fee,amount,integer
sttash_website_live,ts_credit_shield_fee,is_active,smallint
sttash_website_live,ts_credit_shield_fee,is_upfront,integer
sttash_website_live,ts_credit_shield_fee,is_done,smallint
sttash_website_live,ts_credit_shield_fee,proposal_num,character varying
sttash_website_live,ts_credit_shield_fee,create_date,timestamp without time zone
sttash_website_live,ts_credit_shield_fee,update_date,timestamp without time zone
sttash_website_live,ts_credit_shield_fee,insurance_amount,integer
sttash_website_live,ts_ticket_comment,id,integer
sttash_website_live,ts_ticket_comment,ticket_id,integer
sttash_website_live,ts_ticket_comment,user_id,integer
sttash_website_live,ts_ticket_comment,user_type,character varying
sttash_website_live,ts_ticket_comment,comment_desc,character varying
sttash_website_live,ts_ticket_comment,topic_id,bigint
sttash_website_live,ts_ticket_comment,source,character varying
sttash_website_live,ts_ticket_comment,create_date,timestamp without time zone
sttash_website_live,ts_ticket_comment,update_date,timestamp without time zone
sttash_website_live,ts_ticket_comment,status,smallint
sttash_website_live,ts_ticket_comment,customer_facing,smallint
sttash_website_live,ts_ticket_comment,ticket_status,integer
sttash_website_live,ts_ticket_comment,email_subject,character varying
sttash_website_live,ts_tickets,id,integer
sttash_website_live,ts_tickets,user_id,integer
sttash_website_live,ts_tickets,agent_id,integer
sttash_website_live,ts_tickets,status_id,integer
sttash_website_live,ts_tickets,topic_id,integer
sttash_website_live,ts_tickets,agent_topic_id,integer
sttash_website_live,ts_tickets,dpt_id,integer
sttash_website_live,ts_tickets,priority,integer
sttash_website_live,ts_tickets,ts_sla_id,integer
sttash_website_live,ts_tickets,ip_address,character varying
sttash_website_live,ts_tickets,source,character varying
sttash_website_live,ts_tickets,create_date,timestamp without time zone
sttash_website_live,ts_tickets,update_date,timestamp without time zone
sttash_website_live,ts_tickets,first_contact_time,timestamp without time zone
sttash_website_live,ts_tickets,overdue_date,timestamp without time zone
sttash_website_live,ts_tickets,resolve_date,timestamp without time zone
